COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
57,1.2683713813913374e-05,42,glutamate,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,561,1500.0,148.0604,611,56-86-0,C00025,HMDB00148
18467,1.263936555204854e-05,1458,eicosapentaenoate (EPA; 20:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,2050,5450.0,301.2173,446284,10-2005-9;10417-94-4,C06428,HMDB01999
3147,1.263771712425786e-05,3931,xanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Polar,1004,2023.0,151.0262,1188,69-89-6,C00385,HMDB00292
62152,1.2610749913185389e-05,2948,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100020276,1950.0,661.5279,,,,
37196,1.2566117485437612e-05,3105,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,LC/MS Neg,100002009,5180.0,399.2211,,,,
48153,1.2565495643825022e-05,1260,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,803,2200.0,225.0616,18950,3458-28-4,C00159,HMDB00169
46173,1.2560813263032233e-05,1346,aconitate [cis or trans],Energy,TCA Cycle,LC/MS Neg,100001359,580.0,173.0092,,,,
34396,1.2550363371639215e-05,2093,phosphocholine,Lipid,Phospholipid Metabolism,LC/MS Pos Early,267,700.0,184.0733,1014,72556-74-2,C00588,HMDB01565
62952,1.2512694434990937e-05,1912,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",LC/MS Polar,100001730,2204.0,119.035,,51267-44-8,,
37455,1.2510695785636889e-05,2100,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,LC/MS Pos Early,100001620,659.0,216.0632,123874,33049-08-0,C01233,HMDB00114
34534,1.2509370639980367e-05,1748,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Late,100001392,1235.0,344.2795,10427569,25518-54-1,,HMDB02250
52435,1.2506633482146665e-05,2964,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100008956,2845.0,799.6687,,,,
32342,1.2497683220249726e-05,3947,AMP,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,209,1013.0,348.0704,6083,149022-20-8,C00020,HMDB00045
33963,1.249417621708509e-05,1815,acetoacetate,Lipid,Ketone Bodies,LC/MS Pos Early,1218,1062.0,103.039,96,3483-11-02 00:00:00,C00164,HMDB00060
48752,1.2485366299635385e-05,4325,3-methoxycatechol sulfate (2),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100006376,2200.0,218.9969,,,,
36808,1.2472807370182437e-05,447,dimethylarginine (ADMA + SDMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001810,2850.0,203.1503,123831,102783-24-4,C03626,HMDB01539
57426,1.2442688062351594e-05,2846,sphingadienine,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100015643,1350.0,298.2741,6449795,25696-03-1,,
15745,1.240645117329225e-05,364,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,2051,2800.0,131.035,10349,498-21-5,,HMDB01844
42092,1.2384975865843542e-05,1714,N-palmitoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),LC/MS Neg,100003686,5580.0,312.2544,151008,2441-41-0,,HMDB13034
1414,1.237447928889698e-05,1148,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Pos Early,132,590.0,187.0002,724,80731-10-8,C00597,HMDB00807
62873,1.2354170452309198e-05,1395,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,LC/MS Neg,100002796,4890.0,169.1234,5312351,505-90-8,,
42420,1.2345696213756942e-05,1336,erythronate*,Carbohydrate,Aminosugar Metabolism,LC/MS Polar,100001320,2186.0,135.0299,2781043,88759-55-1,,HMDB00613
57483,1.2311236461900216e-05,2952,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015793,1837.0,687.5436,,,,
35631,1.2300437539800063e-05,2509,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001567,1544.0,454.2928,9547069,53862-35-4,,HMDB11503
34407,1.2296802178096932e-05,316,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001393,3085.0,246.17,6426851,31023-24-2,,HMDB00688
2829,1.2277360456822786e-05,390,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Neg,194,1543.8,176.0387,439750,4289-98-9,C03145,HMDB01015
1584,1.2273981644491258e-05,4702,methyl indole-3-acetate,Xenobiotics,Food Component/Plant,LC/MS Pos Early,1104,3380.0,190.0863,74706,1912-33-0,,HMDB29738
48696,1.226567881419923e-05,4402,maltol sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100006106,1503.0,204.9812,,,,
61868,1.2263583381916457e-05,90,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100001668,2006.0,259.0925,5117448,29605-99-0,C05131,HMDB02331
48187,1.2255262288399738e-05,426,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Neg,100005466,800.0,166.018,159864,,,
39732,1.2227219886338795e-05,2034,N-oleoyltaurine,Lipid,Endocannabinoid,LC/MS Neg,100003119,5610.0,388.2527,6437033,52514-04-2,,
46172,1.2224242526186064e-05,3115,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,LC/MS Neg,100002015,4310.0,239.0853,5127902,,,
43847,1.2220325215634135e-05,2688,glycerol 3-phosphate,Lipid,Glycerolipid Metabolism,LC/MS Pos Early,100000258,580.0,173.021,754,29849-82-9,C00093,HMDB00126
61769,1.2209914568171901e-05,1766,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100016069,1135.0,342.2639,,,,HMDB13326
57370,1.2196675108975572e-05,2927,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Lactosylceramides (LCER),LC/MS Pos Late,100015620,3778.0,972.7346,,,,
45095,1.2194995420300007e-05,355,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001509,3050.0,246.17,6426901,31023-25-3,,HMDB00378
48130,1.2194331945897038e-05,3982,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Neg,100001664,940.0,382.1004,165243,4542-23-8,,HMDB00912
52478,1.2168056115948949e-05,2653,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,Plasmalogen,LC/MS Pos Late,100009007,2443.0,744.5902,,,,
61843,1.2147635950925395e-05,1865,3-hydroxyoleate*,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100019966,5508.0,297.2435,,,,
1118,1.2146723657564838e-05,1416,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,LC/MS Neg,893,6240.0,311.2956,10467,506-30-9,C06425,HMDB02212
63048,1.2139716312672443e-05,4993,lactobacillic acid,Xenobiotics,Bacterial/Fungal,LC/MS Neg,100021065,5822.0,295.2643,10417,503-06-0,,
18362,1.2110832194133694e-05,1575,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,2029,1276.0,187.0976,2266,123-99-9,C08261,HMDB00784
33941,1.2106142645459227e-05,1747,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Late,100001251,1130.0,316.2482,10245190,1492-27-9,,HMDB00651
62915,1.2099719852329074e-05,1583,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001454,2252.0,245.1394,16663321,34574-69-1,,HMDB00413
37482,1.2087621032994217e-05,3081,17alpha-hydroxypregnenolone 3-sulfate,Lipid,Pregnenolone Steroids,LC/MS Neg,100002128,4800.0,411.1847,152971,28901-70-4,,HMDB00416
52475,1.2044260664469503e-05,2664,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,LC/MS Pos Late,100008999,2511.0,752.5589,9547058,,,HMDB05779
33422,1.2043420563055284e-05,586,gamma-glutamylphenylalanine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100000491,2992.0,295.1289,111299,7432-24-8,,HMDB00594
38165,1.2038761552747303e-05,2024,palmitoyl ethanolamide,Lipid,Endocannabinoid,LC/MS Neg,1489,6300.0,298.2752,4671,544-31-0,C16512,HMDB02100
42463,1.2035371538545341e-05,2949,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100004328,1998.0,675.5436,11433862,,,HMDB12097
45970,1.203265273082744e-05,2555,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,LC/MS Neg,100005717,5570.0,483.2728,3300276,,,
52340,1.2025078719838908e-05,34,N-carbamoylalanine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Pos Early,100006369,950.0,133.0608,426409,77340-50-2,,
34419,1.2018996955156392e-05,2464,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,LC/MS Pos Late,100001395,1465.0,520.3398,11988421,,C04100,HMDB10386
1558,1.2016029951510368e-05,507,4-acetamidobutanoate,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,1113,1350.0,146.0812,18189,3025-96-5,C02946,HMDB03681
52990,1.201465956927067e-05,1794,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Early,100006627,2964.0,318.1911,,,,
47886,1.2010851586840287e-05,4206,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,LC/MS Pos Late,100001951,1265.0,585.2708,5799469,,,HMDB00488
37192,1.2002646280443873e-05,3207,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,LC/MS Neg,100002024,4685.0,371.1898,,,,
52634,1.2000175305999064e-05,2752,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100009055,3197.0,610.5405,,,,
54961,1.1986463351823854e-05,2784,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010937,2990.0,660.5562,,,,
35253,1.1979303774692773e-05,2451,2-palmitoyl-GPC* (16:0)*,Lipid,Lysophospholipid,LC/MS Neg,100001562,6215.0,570.3413,15061532,,,HMDB61702
52446,1.197634130497355e-05,2283,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008976,2522.0,744.5538,9546749,,,HMDB08994
57453,1.1971161346076595e-05,2918,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015745,3380.0,808.6661,,,,
47114,1.1964176509666617e-05,4642,ferulic acid 4-sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100005389,1200.0,273.0074,6305574,86321-29-1,,HMDB29200
42459,1.1963661139918027e-05,2953,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100004329,2002.0,701.5592,,,,
32350,1.1926316118747971e-05,86,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100001208,2064.0,141.0659,75810,2625-49-2,C05828,HMDB02820
1899,1.1925060521490802e-05,4101,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Pos Early,182,845.0,168.0291,1066,89-00-9,C03722,HMDB00232
52716,1.1905350865024079e-05,2649,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,Plasmalogen,LC/MS Pos Late,100009162,2454.0,718.5745,11146967,,,HMDB11206
52234,1.1895306110112961e-05,2894,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100001882,3053.0,728.6035,,,,
39270,1.1881845165609114e-05,2680,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100003000,1558.0,438.2979,,,,
54910,1.182409364235456e-05,191,vanillactate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006129,1625.0,211.0612,160637,2475-56-1,,HMDB00913
47154,1.178295552338818e-05,2950,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100005985,1860.0,673.5279,,,,
45966,1.1781048012198526e-05,2549,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid,LC/MS Neg,100004327,5800.0,524.2994,9547101,,,
42398,1.1780371214771466e-05,2516,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001461,1626.0,482.3241,9547068,69747-55-3,,HMDB11130
35428,1.1771375634229753e-05,358,tiglyl carnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001597,2962.0,244.1543,22833596,64191-86-2,,HMDB02366
33441,1.1765054205540694e-05,379,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001055,2810.0,232.1543,168379,25518-49-4,,HMDB00736
38178,1.1760857057271005e-05,1764,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100002259,1057.0,314.2326,,98930-66-6,,
52604,1.1758181062454848e-05,2850,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,LC/MS Pos Late,100009028,3090.0,540.535,5283572,5966-29-0,,HMDB11760
15705,1.1749496056036048e-05,406,cystathionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,310,2270.0,223.0747,439258,535-34-2,C02291,HMDB00099
57595,1.1736098997928926e-05,2914,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015882,3414.0,756.6348,,,,
52603,1.1715679891647355e-05,2215,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008903,2006.0,782.5694,5288075,998-06-1,,HMDB08138
54907,1.1701483978110357e-05,1675,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),LC/MS Neg,100001733,2780.0,243.135,,,,
1645,1.1679696409464743e-05,1401,laurate (12:0),Lipid,Medium Chain Fatty Acid,LC/MS Neg,181,5300.0,199.1704,3893,143-07-7,C02679,HMDB00638
63436,1.1678638722004002e-05,1397,(2 or 3)-decenoate (10:1n7 or n8),Lipid,Medium Chain Fatty Acid,LC/MS Neg,100021502,4990.0,169.1234,,,,
542,1.167602492373497e-05,1817,3-hydroxybutyrate (BHBA),Lipid,Ketone Bodies,LC/MS Polar,254,1480.0,103.0401,441,625-72-9,C01089,HMDB00357
48434,1.1665366360243301e-05,453,N-acetylcitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Neg,100001577,940.0,216.09900000000002,656979,33965-42-3,C15532,HMDB00856
48762,1.1661795291835402e-05,5749,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical,LC/MS Neg,100006374,1709.0,204.9812,,,,
44872,1.1652069476942582e-05,585,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001313,2640.0,279.1009,7009567,17663-87-5,,HMDB29155
22130,1.1628223384609572e-05,144,phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,LC/MS Neg,100000774,2208.0,165.0557,3848,828-01-3,C05607,HMDB00779
53,1.1625967301113796e-05,43,glutamine,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,563,1291.0,147.0764,5961,56-85-9,C00064,HMDB00641
52466,1.1624571899021852e-05,2296,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008992,2317.0,792.5538,9546798,,,HMDB05334
43829,1.161495866214918e-05,590,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,LC/MS Neg,100001126,1072.0,245.1143,7015683,2746-34-1,,HMDB11172
38625,1.160231341232544e-05,2025,stearoyl ethanolamide,Lipid,Endocannabinoid,LC/MS Pos Late,100002254,1787.0,328.32099999999997,27902,111-57-9,,HMDB13078
36594,1.1600630140313345e-05,2572,1-linoleoyl-GPI* (18:2)*,Lipid,Lysophospholipid,LC/MS Neg,100001778,5494.0,595.2889,,,,
54923,1.1598069898539073e-05,54,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,LC/MS Neg,100003271,530.0,320.0623,72715786,73590-26-8,C20775,
54960,1.1575324874833849e-05,2783,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010936,2907.0,660.5562,,,,
15650,1.1556371893342912e-05,3961,1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,1242,2120.0,282.1197,27476,15763-06-1,C02494,HMDB03331
36747,1.1556352281572355e-05,1810,deoxycarnitine,Lipid,Carnitine Metabolism,LC/MS Pos Early,100001662,2052.0,146.1176,134,6249-56-5,C01181,HMDB01161
37200,1.150258483814104e-05,3108,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,LC/MS Neg,100002014,5060.0,399.2211,,,,
44620,1.1499908725431168e-05,4305,4-acetylphenyl sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100000711,2375.0,215.002,4684006,,,
22053,1.1496299584163939e-05,1857,3-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100000997,4634.7,187.13400000000001,26612,5561-87-5,,HMDB02203
1649,1.1492838046685319e-05,370,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,566,909.4,116.0717,6287,72-18-4,C00183,HMDB00883
63583,1.1484543655781992e-05,4945,3-indoleglyoxylic acid,Xenobiotics,Food Component/Plant,LC/MS Neg,100020372,2140.0,188.0353,73863,1477-49-2,,
19258,1.1469382156042617e-05,2121,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100000672,2147.0,706.5381,129657,69525-80-0,,HMDB07869
52687,1.1467226313093561e-05,2298,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009078,2270.0,742.5381,9546753,,,HMDB05349
32397,1.1463514760466537e-05,361,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001170,975.0,117.0557,188979,4374-62-3,,HMDB00396
32390,1.1459120448865298e-05,156,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100001104,1680.0,222.0772,68310,537-55-3,,HMDB00866
35107,1.1441446485693838e-05,315,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001452,1950.0,158.0823,546304,16284-60-9,,HMDB00678
1589,1.1426182805955537e-05,388,N-acetylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,1083,1155.0,190.0543,448580,65-82-7,C02712,HMDB11745
63590,1.1403529621672535e-05,4146,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Polar,100009329,3042.0,254.9816,86484,,,
52605,1.1403345987767481e-05,2845,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,100001876,1431.0,382.2717,520,19794-97-9,,HMDB01383
37058,1.1398530620468046e-05,1352,succinylcarnitine (C4-DC),Energy,TCA Cycle,LC/MS Pos Early,100001948,2291.0,262.1285,71464481,256928-74-2,,HMDB61717
57475,1.1398130653501827e-05,2956,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015787,2330.0,745.6218,,,,
18368,1.139243321409789e-05,525,"cys-gly, oxidized",Amino Acid,Glutathione Metabolism,LC/MS Neg,1224,925.0,353.0595,333293,7729-20-6,,
52495,1.1377114955352593e-05,2960,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100009025,2793.0,773.6531,,,,
35172,1.1372132267281885e-05,4016,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",LC/MS Polar,100001416,2250.0,287.0521,92751,314-50-1,,HMDB00788
34456,1.1368347062736435e-05,581,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001485,2940.0,261.1445,14253342,,,HMDB11170
32562,1.1364987254448069e-05,3094,pregnen-diol disulfate*,Lipid,Pregnenolone Steroids,LC/MS Neg,100001993,3868.0,238.0775,,,,
53013,1.1352029049975962e-05,2893,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100009272,2623.0,700.5722,,,,
1303,1.134728269744592e-05,1356,malate,Energy,TCA Cycle,LC/MS Neg,409,615.6,133.0143,525,6915-15-7,C00149,HMDB00156
63361,1.132941931629036e-05,1763,3-decenoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100021136,1045.0,314.2326,,,,
15910,1.131419057549921e-05,1202,maltotetraose,Carbohydrate,Glycogen Metabolism,LC/MS Neg,100000275,910.0,665.2146,446495,34612-38-9,C02052,HMDB01296
35628,1.1313351543297451e-05,2518,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,LC/MS Pos Late,100001569,1554.0,480.3085,9547071,89576-29-4,,HMDB11506
38276,1.1309289016144325e-05,4514,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,LC/MS Polar,100002417,1050.0,133.0506,677,1756-18-9,C04039,HMDB12141
33949,1.1292842333208678e-05,579,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001294,1535.0,205.0819,165527,1948-29-4,,HMDB11667
52434,1.1284369546089224e-05,2935,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100008954,2290.0,705.5905,9939965,,,
52465,1.1281202474429918e-05,2272,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008991,2119.0,764.5225,9546799,,,HMDB05324
22116,1.1275538056837543e-05,305,4-methyl-2-oxopentanoate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000551,2170.0,129.0557,70,816-66-0,C00233,HMDB00695
2734,1.1275156443877084e-05,589,gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1102,2518.0,311.1238,94340,7432-23-7,,HMDB11741
46223,1.1273077751954877e-05,1775,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100003151,1430.0,424.3421,6450015,36816-10-1,,HMDB06469
22154,1.1268880631101647e-05,999,bradykinin,Peptide,Polypeptide,LC/MS Pos Late,100000967,792.0,530.788,439201,58-82-2,C00306,HMDB04246
1412,1.1246990748565106e-05,4042,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Polar,536,1100.0,273.0728,13712,951-78-0,C00526,HMDB00012
34409,1.1238827612068032e-05,1753,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100001391,1485.0,428.3734,6426855,18822-91-8,,HMDB00848
62921,1.123351428958148e-05,3096,pregnenetriol disulfate*,Lipid,Pregnenolone Steroids,LC/MS Neg,100021104,3504.0,246.0749,,,,
37077,1.1221203641190036e-05,684,cyclo(gly-pro),Peptide,Dipeptide,LC/MS Pos Early,100001946,1349.0,155.0815,126154,3705-27-9,,
48757,1.1216710107318225e-05,252,N-acetylkynurenine (2),Amino Acid,Tryptophan Metabolism,LC/MS Neg,100006378,2378.0,249.0881,,,,
34445,1.121005060322331e-05,2997,sphingosine 1-phosphate,Lipid,Sphingosines,LC/MS Pos Late,100000626,1375.0,380.256,5283560,26993-30-6,C06124,HMDB00277
35114,1.1200853002440625e-05,3994,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",LC/MS Pos Early,100001456,2175.0,166.0723,11361,578-76-7,C02242,HMDB00897
1417,1.1199223887025082e-05,254,kynurenate,Amino Acid,Tryptophan Metabolism,LC/MS Neg,98,2224.0,188.0353,3845,492-27-3,C01717,HMDB00715
15720,1.1198324342453125e-05,45,N-acetylglutamate,Amino Acid,Glutamate Metabolism,LC/MS Polar,100000282,3106.0,188.0564,70914,5817-08-03 00:00:00,C00624,HMDB01138
52988,1.117151211703783e-05,1788,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Early,100006614,2570.0,290.1598,71296139,,,HMDB61677
32827,1.1170900036954965e-05,3215,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,LC/MS Neg,100002152,3871.0,383.1534,,,,
48763,1.1160098053246205e-05,4324,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100006375,2163.0,218.9969,,,,
53231,1.1143043508261077e-05,5767,thioproline,Xenobiotics,Chemical,LC/MS Pos Early,100009232,1250.0,134.02700000000002,93176,34592-47-4,,
52433,1.1140275961126538e-05,2951,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100006314,2082.0,689.5592,,121999-58-4,,
32417,1.1139386374626691e-05,1462,docosatrienoate (22:3n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,100001195,5823.0,333.2799,5312556,59708-86-0,C16534,HMDB02823
48428,1.1133966317736987e-05,4854,pyrraline,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100001767,2750.0,255.1339,122228,74509-14-1,,HMDB33143
33947,1.112109837928444e-05,588,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,LC/MS Neg,100001295,1960.0,332.1252,3989307,66471-20-3,,HMDB29160
15122,1.1118443400902364e-05,2687,glycerol,Lipid,Glycerolipid Metabolism,LC/MS Neg,1254,758.0,91.0401,753,56-81-5,C00116,HMDB00131
18369,1.1111690052667148e-05,582,gamma-glutamylleucine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1268,2991.0,261.1445,151023,2566-39-4,,HMDB11171
32328,1.1108596536275966e-05,1733,hexanoylcarnitine (C6),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",LC/MS Pos Early,100000781,3358.0,260.1856,6426853,6920-35-0,,HMDB00705
